mean,sd,lcl,median,ucl,Rhat,n.eff,parameter
0.540603350984558,0.119003792544615,0.328944457326529,0.53342687062904,0.795049884820357,1,2264,p.nonlocal[62]
0.540603350984558,0.119003792544615,0.328944457326529,0.53342687062904,0.795049884820357,1,2264,p.nonlocal[63]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[64]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[65]
0.478127017958947,0.133317240172914,0.230669243737628,0.475346616207328,0.74401216613234,1,4271,p.nonlocal[66]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[67]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[68]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[69]
0.540603350984558,0.119003792544615,0.328944457326529,0.53342687062904,0.795049884820357,1,2264,p.nonlocal[70]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[71]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[72]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[73]
0.626313725465082,0.110708512737999,0.4161083527223,0.62436107574726,0.849390867134718,1,2314,p.nonlocal[74]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[75]
0.613778829048147,0.130395887876382,0.351820721845673,0.616791544444578,0.851577320203691,1,3181,p.nonlocal[76]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[77]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[78]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[79]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[80]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[81]
0.818769400951764,0.097625821527624,0.581069832236085,0.83695790255824,0.956144495671835,1,3300,p.nonlocal[82]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[83]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[84]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[85]
0.761915828010046,0.101174779802563,0.534281362119156,0.772826146330607,0.92381960431221,1,3301,p.nonlocal[86]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[87]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[88]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[89]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[90]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[91]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[92]
0.534101463465293,0.155594849578685,0.236926149806796,0.534692244656703,0.829944754861621,1,3152,p.nonlocal[93]
0.184025101201759,0.0868856706072294,0.0628961487250204,0.168616174928755,0.394163211211222,1.01,3957,p.nonlocal[94]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[95]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[96]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[97]
0.761915828010046,0.101174779802563,0.534281362119156,0.772826146330607,0.92381960431221,1,3301,p.nonlocal[98]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[99]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[100]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[101]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[102]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[103]
0.540603350984558,0.119003792544615,0.328944457326529,0.53342687062904,0.795049884820357,1,2264,p.nonlocal[104]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[105]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[106]
0.363718493700926,0.190304487539059,0.077879784280802,0.335459110995803,0.783166099892221,1,4854,p.nonlocal[107]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[108]
0.626313725465082,0.110708512737999,0.4161083527223,0.62436107574726,0.849390867134718,1,2314,p.nonlocal[109]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[110]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[111]
0.529150746833815,0.137483630491979,0.271853519774825,0.525417756925719,0.797837465282211,1,3131,p.nonlocal[112]
0.626313725465082,0.110708512737999,0.4161083527223,0.62436107574726,0.849390867134718,1,2314,p.nonlocal[113]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[114]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[115]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[116]
0.439190618445556,0.198642528161003,0.109357972122241,0.423260447144039,0.840023970357178,1,4854,p.nonlocal[117]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[118]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[119]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[120]
0.293962275996385,0.175755088395972,0.0549038887850716,0.257732093078305,0.713004240657746,1,4922,p.nonlocal[121]
0.540603350984558,0.119003792544615,0.328944457326529,0.53342687062904,0.795049884820357,1,2264,p.nonlocal[122]
0.392854030487329,0.128689986788066,0.170975504321483,0.38393319916374,0.66657488931226,1,4209,p.nonlocal[123]
0.534101463465293,0.155594849578685,0.236926149806796,0.534692244656703,0.829944754861621,1,3152,p.nonlocal[124]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[125]
0.529150746833815,0.137483630491979,0.271853519774825,0.525417756925719,0.797837465282211,1,3131,p.nonlocal[126]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[127]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[128]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[129]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[130]
0.21913395698301,0.104020151745631,0.0771288750084326,0.198608461488356,0.469054573753925,1.01,2722,p.nonlocal[131]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[132]
0.284650961389558,0.119409418975933,0.108339212354255,0.264867505415395,0.562238805389568,1,2861,p.nonlocal[133]
0.392854030487329,0.128689986788066,0.170975504321483,0.38393319916374,0.66657488931226,1,4209,p.nonlocal[134]
0.613778829048147,0.130395887876382,0.351820721845673,0.616791544444578,0.851577320203691,1,3181,p.nonlocal[135]
0.865336055762872,0.0784487252470032,0.668489223343282,0.881838708062603,0.969415562252768,1,3335,p.nonlocal[136]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[137]
0.313389470137779,0.118144281294807,0.124235021071226,0.300045735803108,0.578968630406192,1,4156,p.nonlocal[138]
0.69336770990292,0.134653848350313,0.396224896398815,0.70834895815956,0.911623606167075,1,3173,p.nonlocal[139]
0.517435670000005,0.199650540012114,0.151469380360524,0.516191880532898,0.884177572341436,1,4888,p.nonlocal[140]
0.818769400951764,0.097625821527624,0.581069832236085,0.83695790255824,0.956144495671835,1,3300,p.nonlocal[141]
0.626313725465082,0.110708512737999,0.4161083527223,0.62436107574726,0.849390867134718,1,2314,p.nonlocal[142]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[143]
0.392854030487329,0.128689986788066,0.170975504321483,0.38393319916374,0.66657488931226,1,4209,p.nonlocal[144]
0.529150746833815,0.137483630491979,0.271853519774825,0.525417756925719,0.797837465282211,1,3131,p.nonlocal[145]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[146]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[147]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[148]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[149]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[150]
0.626313725465082,0.110708512737999,0.4161083527223,0.62436107574726,0.849390867134718,1,2314,p.nonlocal[151]
0.24315914750403,0.103489241009354,0.0889019924113218,0.227712444529654,0.486090514203087,1.01,4008,p.nonlocal[152]
0.69248708523471,0.117626351266335,0.44106218923496,0.700597612969334,0.892948550360508,1,3238,p.nonlocal[153]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[154]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[155]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[156]
0.564669290102069,0.131139259156197,0.303572571982515,0.568442569358046,0.808628142043827,1,4343,p.nonlocal[157]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[158]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[159]
0.540603350984558,0.119003792544615,0.328944457326529,0.53342687062904,0.795049884820357,1,2264,p.nonlocal[160]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[161]
0.290301640310387,0.108124093716445,0.137579295453404,0.27117435274102,0.558002318545813,1.01,2189,p.nonlocal[162]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[163]
0.392854030487329,0.128689986788066,0.170975504321483,0.38393319916374,0.66657488931226,1,4209,p.nonlocal[164]
0.439190618445556,0.198642528161003,0.109357972122241,0.423260447144039,0.840023970357178,1,4854,p.nonlocal[165]
0.223108833418151,0.0953292995608038,0.0988795920264341,0.2037749276078,0.464774757641934,1.01,2136,p.nonlocal[166]
0.392854030487329,0.128689986788066,0.170975504321483,0.38393319916374,0.66657488931226,1,4209,p.nonlocal[167]
0.616597456960855,0.148155848843144,0.311007561623324,0.625552948700963,0.876471148124444,1,3173,p.nonlocal[168]
0.818769400951764,0.097625821527624,0.581069832236085,0.83695790255824,0.956144495671835,1,3300,p.nonlocal[169]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[170]
0.613778829048147,0.130395887876382,0.351820721845673,0.616791544444578,0.851577320203691,1,3181,p.nonlocal[171]
0.613778829048147,0.130395887876382,0.351820721845673,0.616791544444578,0.851577320203691,1,3181,p.nonlocal[172]
0.529150746833815,0.137483630491979,0.271853519774825,0.525417756925719,0.797837465282211,1,3131,p.nonlocal[173]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[174]
0.363718493700926,0.190304487539059,0.077879784280802,0.335459110995803,0.783166099892221,1,4854,p.nonlocal[175]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[176]
0.534101463465293,0.155594849578685,0.236926149806796,0.534692244656703,0.829944754861621,1,3152,p.nonlocal[177]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[178]
0.45274998616984,0.121297943297099,0.252154152991109,0.440215861818987,0.72739484081238,1,2238,p.nonlocal[179]
0.478127017958947,0.133317240172914,0.230669243737628,0.475346616207328,0.74401216613234,1,4271,p.nonlocal[180]
0.392854030487329,0.128689986788066,0.170975504321483,0.38393319916374,0.66657488931226,1,4209,p.nonlocal[181]
0.69336770990292,0.134653848350313,0.396224896398815,0.70834895815956,0.911623606167075,1,3173,p.nonlocal[182]
0.616597456960855,0.148155848843144,0.311007561623324,0.625552948700963,0.876471148124444,1,3173,p.nonlocal[183]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[184]
0.367841019553889,0.117358103841354,0.188261008430584,0.351038088018519,0.647313631755934,1,2228,p.nonlocal[185]
0.443054148856364,0.137759449471569,0.204332615907568,0.432309523739476,0.730791032274912,1,3088,p.nonlocal[186]
0.167532982359528,0.0809332124388193,0.0701798938527506,0.149686872873436,0.373945343189174,1.02,2000,p.nonlocal[187]
0.0187110040333362,0.00734431787099306,0.00718881157256974,0.0177455988472208,0.0357074073108979,1,1906,p.nonlocal[188]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[189]
0.0187110040333362,0.00734431787099306,0.00718881157256974,0.0177455988472208,0.0357074073108979,1,1906,p.nonlocal[190]
0.0624556076165793,0.0287296763362955,0.0201924754955318,0.058062058037403,0.130986998383017,1,4358,p.nonlocal[191]
0.0550449546847398,0.0206872142413756,0.0217652531416956,0.0525936334574934,0.102159525351527,1,1892,p.nonlocal[192]
0.0187110040333362,0.00734431787099306,0.00718881157256974,0.0177455988472208,0.0357074073108979,1,1906,p.nonlocal[193]
0.0878021837952733,0.0389952796220872,0.0290896172029387,0.0822445577833408,0.179746375195623,1,4332,p.nonlocal[194]
0.10648855845889,0.0458269935440177,0.0393299041836471,0.0995384708440742,0.216518409940863,1,3254,p.nonlocal[195]
0.0440038470946067,0.0207703230277379,0.0139773747046063,0.0406748444372755,0.0939396573187388,1,4380,p.nonlocal[196]
0.0540209179003553,0.0251809486446621,0.0190018837546053,0.0497010884722246,0.115632207657219,1,3257,p.nonlocal[197]
0.0762741912876812,0.0343555210108007,0.0273890951360184,0.0706625299888701,0.159726394394275,1,3249,p.nonlocal[198]
0.0778144356429384,0.0284520690288383,0.0313332257623161,0.0746791380866252,0.141940731892773,1,1885,p.nonlocal[199]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[200]
0.149891505575128,0.0501495918339922,0.0639926502409065,0.145722336982975,0.259056714761037,1,1864,p.nonlocal[201]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[202]
0.149891505575128,0.0501495918339922,0.0639926502409065,0.145722336982975,0.259056714761037,1,1864,p.nonlocal[203]
0.0559952587045153,0.0600428504480335,0.00487670731732267,0.0372632964033768,0.225187409990688,1,4820,p.nonlocal[204]
0.0187110040333362,0.00734431787099306,0.00718881157256974,0.0177455988472208,0.0357074073108979,1,1906,p.nonlocal[205]
0.0386215465714307,0.0148035352627439,0.0150735098547965,0.0367800470196716,0.0725845125174496,1,1898,p.nonlocal[206]
0.0878021837952733,0.0389952796220872,0.0290896172029387,0.0822445577833408,0.179746375195623,1,4332,p.nonlocal[207]
0.0550449546847398,0.0206872142413756,0.0217652531416956,0.0525936334574934,0.102159525351527,1,1892,p.nonlocal[208]
0.0386215465714307,0.0148035352627439,0.0150735098547965,0.0367800470196716,0.0725845125174496,1,1898,p.nonlocal[209]
0.0778144356429384,0.0284520690288383,0.0313332257623161,0.0746791380866252,0.141940731892773,1,1885,p.nonlocal[210]
0.0386215465714307,0.0148035352627439,0.0150735098547965,0.0367800470196716,0.0725845125174496,1,1898,p.nonlocal[211]
0.0762741912876812,0.0343555210108007,0.0273890951360184,0.0706625299888701,0.159726394394275,1,3249,p.nonlocal[212]
0.0440038470946067,0.0207703230277379,0.0139773747046063,0.0406748444372755,0.0939396573187388,1,4380,p.nonlocal[213]
0.0307866448394402,0.0148046678459073,0.00965638486640062,0.0283377479023456,0.066567851060007,1,4396,p.nonlocal[214]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[215]
0.0307866448394402,0.0148046678459073,0.00965638486640062,0.0283377479023456,0.066567851060007,1,4396,p.nonlocal[216]
0.0624556076165793,0.0287296763362955,0.0201924754955318,0.058062058037403,0.130986998383017,1,4358,p.nonlocal[217]
0.0187110040333362,0.00734431787099306,0.00718881157256974,0.0177455988472208,0.0357074073108979,1,1906,p.nonlocal[218]
0.0550449546847398,0.0206872142413756,0.0217652531416956,0.0525936334574934,0.102159525351527,1,1892,p.nonlocal[219]
0.0386215465714307,0.0148035352627439,0.0150735098547965,0.0367800470196716,0.0725845125174496,1,1898,p.nonlocal[220]
0.0386215465714307,0.0148035352627439,0.0150735098547965,0.0367800470196716,0.0725845125174496,1,1898,p.nonlocal[221]
0.0440038470946067,0.0207703230277379,0.0139773747046063,0.0406748444372755,0.0939396573187388,1,4380,p.nonlocal[222]
0.0762741912876812,0.0343555210108007,0.0273890951360184,0.0706625299888701,0.159726394394275,1,3249,p.nonlocal[223]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[224]
0.0550449546847398,0.0206872142413756,0.0217652531416956,0.0525936334574934,0.102159525351527,1,1892,p.nonlocal[225]
0.426713200354472,0.135245119841877,0.17631148146741,0.423010665000209,0.699966073208011,1,3225,p.nonlocal[226]
0.0778144356429384,0.0284520690288383,0.0313332257623161,0.0746791380866252,0.141940731892773,1,1885,p.nonlocal[227]
0.108791723564063,0.0383039653920475,0.0449141496938996,0.105010981228541,0.193867946559411,1,1875,p.nonlocal[228]
0.0778144356429384,0.0284520690288383,0.0313332257623161,0.0746791380866252,0.141940731892773,1,1885,p.nonlocal[229]
0.0214306194985288,0.0104432202502142,0.00666216785011074,0.01966590965178,0.0467599457547494,1,4408,p.nonlocal[230]
0.10648855845889,0.0458269935440177,0.0393299041836471,0.0995384708440742,0.216518409940863,1,3254,p.nonlocal[231]
0.0778144356429384,0.0284520690288383,0.0313332257623161,0.0746791380866252,0.141940731892773,1,1885,p.nonlocal[232]
0.0540209179003553,0.0251809486446621,0.0190018837546053,0.0497010884722246,0.115632207657219,1,3257,p.nonlocal[233]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[234]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[235]
0.0778144356429384,0.0284520690288383,0.0313332257623161,0.0746791380866252,0.141940731892773,1,1885,p.nonlocal[236]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[237]
0.0550449546847398,0.0206872142413756,0.0217652531416956,0.0525936334574934,0.102159525351527,1,1892,p.nonlocal[238]
0.0269387518807672,0.0104706452248617,0.0104172389335845,0.0255927669581193,0.0510842708718762,1,1903,p.nonlocal[239]
0.0440038470946067,0.0207703230277379,0.0139773747046063,0.0406748444372755,0.0939396573187388,1,4380,p.nonlocal[240]
