mean,sd,lcl,median,ucl,Rhat,n.eff,parameter
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[24]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[25]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[26]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[27]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[28]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[29]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[30]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[31]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[32]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[33]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[34]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[35]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[36]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[37]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[38]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[39]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[40]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[41]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[42]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[43]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[44]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[45]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[46]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[47]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[48]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[49]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[50]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[51]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[52]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[53]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[54]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[55]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[56]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[57]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[58]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[59]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[60]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[61]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[62]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[63]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[64]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[65]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[66]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[67]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[68]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[69]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[70]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[71]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[72]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[73]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[74]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[75]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[76]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[77]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[78]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[79]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[80]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[81]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[82]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[83]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[84]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[85]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[86]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[87]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[88]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[89]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[90]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[91]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[92]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[93]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[94]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[95]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[96]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[97]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[98]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[99]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[100]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[101]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[102]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[103]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[104]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[105]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[106]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[107]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[108]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[109]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[110]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[111]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[112]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[113]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[114]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[115]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[116]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[117]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[118]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[119]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[120]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[121]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[122]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[123]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[124]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[125]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[126]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[127]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[128]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[129]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[130]
0.0499350985559504,0,0.0499350985559504,0.0499350985559504,0.0499350985559504,,0,p.nonlocal[131]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[132]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[133]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[134]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[135]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[136]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[137]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[138]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[139]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[140]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[141]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[142]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[143]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[144]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[145]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[146]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[147]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[148]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[149]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[150]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[151]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[152]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[153]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[154]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[155]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[156]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[157]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[158]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[159]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[160]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[161]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[162]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[163]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[164]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[165]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[166]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[167]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[168]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[169]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[170]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[171]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[172]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[173]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[174]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[175]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[176]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[177]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[178]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[179]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[180]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[181]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[182]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[183]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[184]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[185]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[186]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[187]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[188]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[189]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[190]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[191]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[192]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[193]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[194]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[195]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[196]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[197]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[198]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[199]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[200]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[201]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[202]
0.511932706363185,0,0.511932706363185,0.511932706363185,0.511932706363185,,0,p.nonlocal[203]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[204]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[205]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[206]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[207]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[208]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[209]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[210]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[211]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[212]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[213]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[214]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[215]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[216]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[217]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[218]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[219]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[220]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[221]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[222]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[223]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[224]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[225]
0.603945742404531,0,0.603945742404531,0.603945742404531,0.603945742404531,,0,p.nonlocal[226]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[227]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[228]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[229]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[230]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[231]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[232]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[233]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[234]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[235]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[236]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[237]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[238]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[239]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[240]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[241]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[242]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[243]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[244]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[245]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[246]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[247]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[248]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[249]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[250]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[251]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[252]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[253]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[254]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[255]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[256]
0.603945742404531,0,0.603945742404531,0.603945742404531,0.603945742404531,,0,p.nonlocal[257]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[258]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[259]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[260]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[261]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[262]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[263]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[264]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[265]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[266]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[267]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[268]
0.689145272328232,0,0.689145272328232,0.689145272328232,0.689145272328232,,0,p.nonlocal[269]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[270]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[271]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[272]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[273]
0.0709878613793434,0,0.0709878613793434,0.0709878613793434,0.0709878613793434,,0,p.nonlocal[274]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[275]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[276]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[277]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[278]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[279]
0.09998244464557,0,0.09998244464557,0.09998244464557,0.09998244464557,,0,p.nonlocal[280]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[281]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[282]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[283]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[284]
0.254483762771259,0,0.254483762771259,0.254483762771259,0.254483762771259,,0,p.nonlocal[285]
0.19015041163109,0,0.19015041163109,0.19015041163109,0.19015041163109,,0,p.nonlocal[286]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[287]
0.139047181340613,0,0.139047181340613,0.139047181340613,0.139047181340613,,0,p.nonlocal[288]
0.419103823071945,0,0.419103823071945,0.419103823071945,0.419103823071945,,0,p.nonlocal[289]
0.331668878613198,0,0.331668878613198,0.331668878613198,0.331668878613198,,0,p.nonlocal[290]
